فارتقب إنهم مرتقبون .  سُورَة الدُخَان  آية 59,44,59,سُورَة الدُخَان,4473, نصف الحزب (50),الجزء الخامس والعشرون,44,59,سُورَة الدُخَان,4473, نصف الحزب (50),الجزء الخامس والعشرون
حم .  سُورَة الجَاثِية  آية 1,45,1,سُورَة الجَاثِية,4474, نصف الحزب (50),الجزء الخامس والعشرون,45,1,سُورَة الجَاثِية,4474, نصف الحزب (50),الجزء الخامس والعشرون
تنزيل الكتاب من الله العزيز الحكيم .  سُورَة الجَاثِية  آية 2,45,2,سُورَة الجَاثِية,4475, نصف الحزب (50),الجزء الخامس والعشرون,45,2,سُورَة الجَاثِية,4475, نصف الحزب (50),الجزء الخامس والعشرون
إن في السماوات والأرض لآيات للمؤمنين .  سُورَة الجَاثِية  آية 3,45,3,سُورَة الجَاثِية,4476, نصف الحزب (50),الجزء الخامس والعشرون,45,3,سُورَة الجَاثِية,4476, نصف الحزب (50),الجزء الخامس والعشرون
وفي خلقكم وما يبث من دابة آيات لقوم يوقنون .  سُورَة الجَاثِية  آية 4,45,4,سُورَة الجَاثِية,4477, نصف الحزب (50),الجزء الخامس والعشرون,45,4,سُورَة الجَاثِية,4477, نصف الحزب (50),الجزء الخامس والعشرون
واختلاف الليل والنهار وما أنزل الله من السماء من رزق فأحيا به الأرض بعد موتها وتصريف الرياح آيات لقوم يعقلون .  سُورَة الجَاثِية  آية 5,45,5,سُورَة الجَاثِية,4478, نصف الحزب (50),الجزء الخامس والعشرون,45,5,سُورَة الجَاثِية,4478, نصف الحزب (50),الجزء الخامس والعشرون
تلك آيات الله نتلوها عليك بالحق فبأي حديث بعد الله وآياته يؤمنون .  سُورَة الجَاثِية  آية 6,45,6,سُورَة الجَاثِية,4479, نصف الحزب (50),الجزء الخامس والعشرون,45,6,سُورَة الجَاثِية,4479, نصف الحزب (50),الجزء الخامس والعشرون
ويل لكل أفاك أثيم .  سُورَة الجَاثِية  آية 7,45,7,سُورَة الجَاثِية,4480, نصف الحزب (50),الجزء الخامس والعشرون,45,7,سُورَة الجَاثِية,4480, نصف الحزب (50),الجزء الخامس والعشرون
يسمع آيات الله تتلى عليه ثم يصر مستكبرا كأن لم يسمعها فبشره بعذاب أليم .  سُورَة الجَاثِية  آية 8,45,8,سُورَة الجَاثِية,4481, نصف الحزب (50),الجزء الخامس والعشرون,45,8,سُورَة الجَاثِية,4481, نصف الحزب (50),الجزء الخامس والعشرون
وإذا علم من آياتنا شيئا اتخذها هزوا أولئك لهم عذاب مهين .  سُورَة الجَاثِية  آية 9,45,9,سُورَة الجَاثِية,4482, نصف الحزب (50),الجزء الخامس والعشرون,45,9,سُورَة الجَاثِية,4482, نصف الحزب (50),الجزء الخامس والعشرون
من ورائهم جهنم ولا يغني عنهم ما كسبوا شيئا ولا ما اتخذوا من دون الله أولياء ولهم عذاب عظيم .  سُورَة الجَاثِية  آية 10,45,10,سُورَة الجَاثِية,4483, نصف الحزب (50),الجزء الخامس والعشرون,45,10,سُورَة الجَاثِية,4483, نصف الحزب (50),الجزء الخامس والعشرون
هذا هدى والذين كفروا بآيات ربهم لهم عذاب من رجز أليم .  سُورَة الجَاثِية  آية 11,45,11,سُورَة الجَاثِية,4484, نصف الحزب (50),الجزء الخامس والعشرون,45,11,سُورَة الجَاثِية,4484, نصف الحزب (50),الجزء الخامس والعشرون
الله الذي سخر لكم البحر لتجري الفلك فيه بأمره ولتبتغوا من فضله ولعلكم تشكرون .  سُورَة الجَاثِية  آية 12,45,12,سُورَة الجَاثِية,4485, نصف الحزب (50),الجزء الخامس والعشرون,45,12,سُورَة الجَاثِية,4485, نصف الحزب (50),الجزء الخامس والعشرون
وسخر لكم ما في السماوات وما في الأرض جميعا منه إن في ذلك لآيات لقوم يتفكرون .  سُورَة الجَاثِية  آية 13,45,13,سُورَة الجَاثِية,4486, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون,45,13,سُورَة الجَاثِية,4486, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون
قل للذين آمنوا يغفروا للذين لا يرجون أيام الله ليجزي قوما بما كانوا يكسبون .  سُورَة الجَاثِية  آية 14,45,14,سُورَة الجَاثِية,4487, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون,45,14,سُورَة الجَاثِية,4487, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون
من عمل صالحا فلنفسه ومن أساء فعليها ثم إلى ربكم ترجعون .  سُورَة الجَاثِية  آية 15,45,15,سُورَة الجَاثِية,4488, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون,45,15,سُورَة الجَاثِية,4488, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون
ولقد آتينا بني إسرائيل الكتاب والحكم والنبوة ورزقناهم من الطيبات وفضلناهم على العالمين .  سُورَة الجَاثِية  آية 16,45,16,سُورَة الجَاثِية,4489, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون,45,16,سُورَة الجَاثِية,4489, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون
وآتيناهم بينات من الأمر فما اختلفوا إلا من بعد ما جاءهم العلم بغيا بينهم إن ربك يقضي بينهم يوم القيامة فيما كانوا فيه يختلفون .  سُورَة الجَاثِية  آية 17,45,17,سُورَة الجَاثِية,4490, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون,45,17,سُورَة الجَاثِية,4490, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون
ثم جعلناك على شريعة من الأمر فاتبعها ولا تتبع أهواء الذين لا يعلمون .  سُورَة الجَاثِية  آية 18,45,18,سُورَة الجَاثِية,4491, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون,45,18,سُورَة الجَاثِية,4491, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون
إنهم لن يغنوا عنك من الله شيئا وإن الظالمين بعضهم أولياء بعض والله ولي المتقين .  سُورَة الجَاثِية  آية 19,45,19,سُورَة الجَاثِية,4492, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون,45,19,سُورَة الجَاثِية,4492, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون
هذا بصائر للناس وهدى ورحمة لقوم يوقنون .  سُورَة الجَاثِية  آية 20,45,20,سُورَة الجَاثِية,4493, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون,45,20,سُورَة الجَاثِية,4493, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون
أم حسب الذين اجترحوا السيئات أن نجعلهم كالذين آمنوا وعملوا الصالحات سواء محياهم ومماتهم ساء ما يحكمون .  سُورَة الجَاثِية  آية 21,45,21,سُورَة الجَاثِية,4494, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون,45,21,سُورَة الجَاثِية,4494, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون
وخلق الله السماوات والأرض بالحق ولتجزى كل نفس بما كسبت وهم لا يظلمون .  سُورَة الجَاثِية  آية 22,45,22,سُورَة الجَاثِية,4495, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون,45,22,سُورَة الجَاثِية,4495, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون
أفرأيت من اتخذ إلهه هواه وأضله الله على علم وختم على سمعه وقلبه وجعل على بصره غشاوة فمن يهديه من بعد الله أفلا تذكرون .  سُورَة الجَاثِية  آية 23,45,23,سُورَة الجَاثِية,4496, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون,45,23,سُورَة الجَاثِية,4496, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون
وقالوا ما هي إلا حياتنا الدنيا نموت ونحيا وما يهلكنا إلا الدهر وما لهم بذلك من علم إن هم إلا يظنون .  سُورَة الجَاثِية  آية 24,45,24,سُورَة الجَاثِية,4497, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون,45,24,سُورَة الجَاثِية,4497, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون
وإذا تتلى عليهم آياتنا بينات ما كان حجتهم إلا أن قالوا ائتوا بآبائنا إن كنتم صادقين .  سُورَة الجَاثِية  آية 25,45,25,سُورَة الجَاثِية,4498, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون,45,25,سُورَة الجَاثِية,4498, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون
قل الله يحييكم ثم يميتكم ثم يجمعكم إلى يوم القيامة لا ريب فيه ولكن أكثر الناس لا يعلمون .  سُورَة الجَاثِية  آية 26,45,26,سُورَة الجَاثِية,4499, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون,45,26,سُورَة الجَاثِية,4499, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون
ولله ملك السماوات والأرض ويوم تقوم الساعة يومئذ يخسر المبطلون .  سُورَة الجَاثِية  آية 27,45,27,سُورَة الجَاثِية,4500, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون,45,27,سُورَة الجَاثِية,4500, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون
وترى كل أمة جاثية كل أمة تدعى إلى كتابها اليوم تجزون ما كنتم تعملون .  سُورَة الجَاثِية  آية 28,45,28,سُورَة الجَاثِية,4501, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون,45,28,سُورَة الجَاثِية,4501, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون
هذا كتابنا ينطق عليكم بالحق إنا كنا نستنسخ ما كنتم تعملون .  سُورَة الجَاثِية  آية 29,45,29,سُورَة الجَاثِية,4502, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون,45,29,سُورَة الجَاثِية,4502, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون
فأما الذين آمنوا وعملوا الصالحات فيدخلهم ربهم في رحمته ذلك هو الفوز المبين .  سُورَة الجَاثِية  آية 30,45,30,سُورَة الجَاثِية,4503, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون,45,30,سُورَة الجَاثِية,4503, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون
وأما الذين كفروا أفلم تكن آياتي تتلى عليكم فاستكبرتم وكنتم قوما مجرمين .  سُورَة الجَاثِية  آية 31,45,31,سُورَة الجَاثِية,4504, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون,45,31,سُورَة الجَاثِية,4504, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون
وإذا قيل إن وعد الله حق والساعة لا ريب فيها قلتم ما ندري ما الساعة إن نظن إلا ظنا وما نحن بمستيقنين .  سُورَة الجَاثِية  آية 32,45,32,سُورَة الجَاثِية,4505, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون,45,32,سُورَة الجَاثِية,4505, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون
وبدا لهم سيئات ما عملوا وحاق بهم ما كانوا به يستهزؤون .  سُورَة الجَاثِية  آية 33,45,33,سُورَة الجَاثِية,4506, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون,45,33,سُورَة الجَاثِية,4506, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون
وقيل اليوم ننساكم كما نسيتم لقاء يومكم هذا ومأواكم النار وما لكم من ناصرين .  سُورَة الجَاثِية  آية 34,45,34,سُورَة الجَاثِية,4507, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون,45,34,سُورَة الجَاثِية,4507, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون
ذلكم بأنكم اتخذتم آيات الله هزوا وغرتكم الحياة الدنيا فاليوم لا يخرجون منها ولا هم يستعتبون .  سُورَة الجَاثِية  آية 35,45,35,سُورَة الجَاثِية,4508, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون,45,35,سُورَة الجَاثِية,4508, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون
فلله الحمد رب السماوات ورب الأرض رب العالمين .  سُورَة الجَاثِية  آية 36,45,36,سُورَة الجَاثِية,4509, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون,45,36,سُورَة الجَاثِية,4509, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون
وله الكبرياء في السماوات والأرض وهو العزيز الحكيم .  سُورَة الجَاثِية  آية 37,45,37,سُورَة الجَاثِية,4510, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون,45,37,سُورَة الجَاثِية,4510, ثلاثة أرباع الحزب (50),الجزء الخامس والعشرون
حم .  سُورَة الأحْقَاف  آية 1,46,1,سُورَة الأحْقَاف,4511, ثلاثة أرباع الحزب (50),الجزء السادس والعشرون,46,1,سُورَة الأحْقَاف,4511, ثلاثة أرباع الحزب (50),الجزء السادس والعشرون
تنزيل الكتاب من الله العزيز الحكيم .  سُورَة الأحْقَاف  آية 2,46,2,سُورَة الأحْقَاف,4512, الحزب (51),الجزء السادس والعشرون,46,2,سُورَة الأحْقَاف,4512, الحزب (51),الجزء السادس والعشرون
ما خلقنا السماوات والأرض وما بينهما إلا بالحق وأجل مسمى والذين كفروا عما أنذروا معرضون .  سُورَة الأحْقَاف  آية 3,46,3,سُورَة الأحْقَاف,4513, الحزب (51),الجزء السادس والعشرون,46,3,سُورَة الأحْقَاف,4513, الحزب (51),الجزء السادس والعشرون
قل أرأيتم ما تدعون من دون الله أروني ماذا خلقوا من الأرض أم لهم شرك في السماوات ائتوني بكتاب من قبل هذا أو أثارة من علم إن كنتم صادقين .  سُورَة الأحْقَاف  آية 4,46,4,سُورَة الأحْقَاف,4514, الحزب (51),الجزء السادس والعشرون,46,4,سُورَة الأحْقَاف,4514, الحزب (51),الجزء السادس والعشرون
ومن أضل ممن يدعو من دون الله من لا يستجيب له إلى يوم القيامة وهم عن دعائهم غافلون .  سُورَة الأحْقَاف  آية 5,46,5,سُورَة الأحْقَاف,4515, الحزب (51),الجزء السادس والعشرون,46,5,سُورَة الأحْقَاف,4515, الحزب (51),الجزء السادس والعشرون
وإذا حشر الناس كانوا لهم أعداء وكانوا بعبادتهم كافرين .  سُورَة الأحْقَاف  آية 6,46,6,سُورَة الأحْقَاف,4516, الحزب (51),الجزء السادس والعشرون,46,6,سُورَة الأحْقَاف,4516, الحزب (51),الجزء السادس والعشرون
وإذا تتلى عليهم آياتنا بينات قال الذين كفروا للحق لما جاءهم هذا سحر مبين .  سُورَة الأحْقَاف  آية 7,46,7,سُورَة الأحْقَاف,4517, الحزب (51),الجزء السادس والعشرون,46,7,سُورَة الأحْقَاف,4517, الحزب (51),الجزء السادس والعشرون
أم يقولون افتراه قل إن افتريته فلا تملكون لي من الله شيئا هو أعلم بما تفيضون فيه كفى به شهيدا بيني وبينكم وهو الغفور الرحيم .  سُورَة الأحْقَاف  آية 8,46,8,سُورَة الأحْقَاف,4518, الحزب (51),الجزء السادس والعشرون,46,8,سُورَة الأحْقَاف,4518, الحزب (51),الجزء السادس والعشرون
قل ما كنت بدعا من الرسل وما أدري ما يفعل بي ولا بكم إن أتبع إلا ما يوحى إلي وما أنا إلا نذير مبين .  سُورَة الأحْقَاف  آية 9,46,9,سُورَة الأحْقَاف,4519, الحزب (51),الجزء السادس والعشرون,46,9,سُورَة الأحْقَاف,4519, الحزب (51),الجزء السادس والعشرون
قل أرأيتم إن كان من عند الله وكفرتم به وشهد شاهد من بني إسرائيل على مثله فآمن واستكبرتم إن الله لا يهدي القوم الظالمين .  سُورَة الأحْقَاف  آية 10,46,10,سُورَة الأحْقَاف,4520, الحزب (51),الجزء السادس والعشرون,46,10,سُورَة الأحْقَاف,4520, الحزب (51),الجزء السادس والعشرون
وقال الذين كفروا للذين آمنوا لو كان خيرا ما سبقونا إليه وإذ لم يهتدوا به فسيقولون هذا إفك قديم .  سُورَة الأحْقَاف  آية 11,46,11,سُورَة الأحْقَاف,4521, الحزب (51),الجزء السادس والعشرون,46,11,سُورَة الأحْقَاف,4521, الحزب (51),الجزء السادس والعشرون
ومن قبله كتاب موسى إماما ورحمة وهذا كتاب مصدق لسانا عربيا لينذر الذين ظلموا وبشرى للمحسنين .  سُورَة الأحْقَاف  آية 12,46,12,سُورَة الأحْقَاف,4522, الحزب (51),الجزء السادس والعشرون,46,12,سُورَة الأحْقَاف,4522, الحزب (51),الجزء السادس والعشرون
إن الذين قالوا ربنا الله ثم استقاموا فلا خوف عليهم ولا هم يحزنون .  سُورَة الأحْقَاف  آية 13,46,13,سُورَة الأحْقَاف,4523, الحزب (51),الجزء السادس والعشرون,46,13,سُورَة الأحْقَاف,4523, الحزب (51),الجزء السادس والعشرون
أولئك أصحاب الجنة خالدين فيها جزاء بما كانوا يعملون .  سُورَة الأحْقَاف  آية 14,46,14,سُورَة الأحْقَاف,4524, الحزب (51),الجزء السادس والعشرون,46,14,سُورَة الأحْقَاف,4524, الحزب (51),الجزء السادس والعشرون
ووصينا الإنسان بوالديه إحسانا حملته أمه كرها ووضعته كرها وحمله وفصاله ثلاثون شهرا حتى إذا بلغ أشده وبلغ أربعين سنة قال رب أوزعني أن أشكر نعمتك التي أنعمت علي وعلى والدي وأن أعمل صالحا ترضاه وأصلح لي في ذريتي إني تبت إليك وإني من المسلمين .  سُورَة الأحْقَاف  آية 15,46,15,سُورَة الأحْقَاف,4525, الحزب (51),الجزء السادس والعشرون,46,15,سُورَة الأحْقَاف,4525, الحزب (51),الجزء السادس والعشرون
أولئك الذين نتقبل عنهم أحسن ما عملوا ونتجاوز عن سيئاتهم في أصحاب الجنة وعد الصدق الذي كانوا يوعدون .  سُورَة الأحْقَاف  آية 16,46,16,سُورَة الأحْقَاف,4526, الحزب (51),الجزء السادس والعشرون,46,16,سُورَة الأحْقَاف,4526, الحزب (51),الجزء السادس والعشرون
والذي قال لوالديه أف لكما أتعدانني أن أخرج وقد خلت القرون من قبلي وهما يستغيثان الله ويلك آمن إن وعد الله حق فيقول ما هذا إلا أساطير الأولين .  سُورَة الأحْقَاف  آية 17,46,17,سُورَة الأحْقَاف,4527, الحزب (51),الجزء السادس والعشرون,46,17,سُورَة الأحْقَاف,4527, الحزب (51),الجزء السادس والعشرون
أولئك الذين حق عليهم القول في أمم قد خلت من قبلهم من الجن والإنس إنهم كانوا خاسرين .  سُورَة الأحْقَاف  آية 18,46,18,سُورَة الأحْقَاف,4528, الحزب (51),الجزء السادس والعشرون,46,18,سُورَة الأحْقَاف,4528, الحزب (51),الجزء السادس والعشرون
ولكل درجات مما عملوا وليوفيهم أعمالهم وهم لا يظلمون .  سُورَة الأحْقَاف  آية 19,46,19,سُورَة الأحْقَاف,4529, الحزب (51),الجزء السادس والعشرون,46,19,سُورَة الأحْقَاف,4529, الحزب (51),الجزء السادس والعشرون
ويوم يعرض الذين كفروا على النار أذهبتم طيباتكم في حياتكم الدنيا واستمتعتم بها فاليوم تجزون عذاب الهون بما كنتم تستكبرون في الأرض بغير الحق وبما كنتم تفسقون .  سُورَة الأحْقَاف  آية 20,46,20,سُورَة الأحْقَاف,4530, الحزب (51),الجزء السادس والعشرون,46,20,سُورَة الأحْقَاف,4530, الحزب (51),الجزء السادس والعشرون
واذكر أخا عاد إذ أنذر قومه بالأحقاف وقد خلت النذر من بين يديه ومن خلفه ألا تعبدوا إلا الله إني أخاف عليكم عذاب يوم عظيم .  سُورَة الأحْقَاف  آية 21,46,21,سُورَة الأحْقَاف,4531, الحزب (51),الجزء السادس والعشرون,46,21,سُورَة الأحْقَاف,4531, الحزب (51),الجزء السادس والعشرون
قالوا أجئتنا لتأفكنا عن آلهتنا فأتنا بما تعدنا إن كنت من الصادقين .  سُورَة الأحْقَاف  آية 22,46,22,سُورَة الأحْقَاف,4532, ربع الحزب (51),الجزء السادس والعشرون,46,22,سُورَة الأحْقَاف,4532, ربع الحزب (51),الجزء السادس والعشرون
قال إنما العلم عند الله وأبلغكم ما أرسلت به ولكني أراكم قوما تجهلون .  سُورَة الأحْقَاف  آية 23,46,23,سُورَة الأحْقَاف,4533, ربع الحزب (51),الجزء السادس والعشرون,46,23,سُورَة الأحْقَاف,4533, ربع الحزب (51),الجزء السادس والعشرون
فلما رأوه عارضا مستقبل أوديتهم قالوا هذا عارض ممطرنا بل هو ما استعجلتم به ريح فيها عذاب أليم .  سُورَة الأحْقَاف  آية 24,46,24,سُورَة الأحْقَاف,4534, ربع الحزب (51),الجزء السادس والعشرون,46,24,سُورَة الأحْقَاف,4534, ربع الحزب (51),الجزء السادس والعشرون
تدمر كل شيء بأمر ربها فأصبحوا لا يرى إلا مساكنهم كذلك نجزي القوم المجرمين .  سُورَة الأحْقَاف  آية 25,46,25,سُورَة الأحْقَاف,4535, ربع الحزب (51),الجزء السادس والعشرون,46,25,سُورَة الأحْقَاف,4535, ربع الحزب (51),الجزء السادس والعشرون
ولقد مكناهم فيما إن مكناكم فيه وجعلنا لهم سمعا وأبصارا وأفئدة فما أغنى عنهم سمعهم ولا أبصارهم ولا أفئدتهم من شيء إذ كانوا يجحدون بآيات الله وحاق بهم ما كانوا به يستهزؤون .  سُورَة الأحْقَاف  آية 26,46,26,سُورَة الأحْقَاف,4536, ربع الحزب (51),الجزء السادس والعشرون,46,26,سُورَة الأحْقَاف,4536, ربع الحزب (51),الجزء السادس والعشرون
ولقد أهلكنا ما حولكم من القرى وصرفنا الآيات لعلهم يرجعون .  سُورَة الأحْقَاف  آية 27,46,27,سُورَة الأحْقَاف,4537, ربع الحزب (51),الجزء السادس والعشرون,46,27,سُورَة الأحْقَاف,4537, ربع الحزب (51),الجزء السادس والعشرون
فلولا نصرهم الذين اتخذوا من دون الله قربانا آلهة بل ضلوا عنهم وذلك إفكهم وما كانوا يفترون .  سُورَة الأحْقَاف  آية 28,46,28,سُورَة الأحْقَاف,4538, ربع الحزب (51),الجزء السادس والعشرون,46,28,سُورَة الأحْقَاف,4538, ربع الحزب (51),الجزء السادس والعشرون
وإذ صرفنا إليك نفرا من الجن يستمعون القرآن فلما حضروه قالوا أنصتوا فلما قضي ولوا إلى قومهم منذرين .  سُورَة الأحْقَاف  آية 29,46,29,سُورَة الأحْقَاف,4539, ربع الحزب (51),الجزء السادس والعشرون,46,29,سُورَة الأحْقَاف,4539, ربع الحزب (51),الجزء السادس والعشرون
قالوا يا قومنا إنا سمعنا كتابا أنزل من بعد موسى مصدقا لما بين يديه يهدي إلى الحق وإلى طريق مستقيم .  سُورَة الأحْقَاف  آية 30,46,30,سُورَة الأحْقَاف,4540, ربع الحزب (51),الجزء السادس والعشرون,46,30,سُورَة الأحْقَاف,4540, ربع الحزب (51),الجزء السادس والعشرون
يا قومنا أجيبوا داعي الله وآمنوا به يغفر لكم من ذنوبكم ويجركم من عذاب أليم .  سُورَة الأحْقَاف  آية 31,46,31,سُورَة الأحْقَاف,4541, ربع الحزب (51),الجزء السادس والعشرون,46,31,سُورَة الأحْقَاف,4541, ربع الحزب (51),الجزء السادس والعشرون
ومن لا يجب داعي الله فليس بمعجز في الأرض وليس له من دونه أولياء أولئك في ضلال مبين .  سُورَة الأحْقَاف  آية 32,46,32,سُورَة الأحْقَاف,4542, ربع الحزب (51),الجزء السادس والعشرون,46,32,سُورَة الأحْقَاف,4542, ربع الحزب (51),الجزء السادس والعشرون
أولم يروا أن الله الذي خلق السماوات والأرض ولم يعي بخلقهن بقادر على أن يحيي الموتى بلى إنه على كل شيء قدير .  سُورَة الأحْقَاف  آية 33,46,33,سُورَة الأحْقَاف,4543, ربع الحزب (51),الجزء السادس والعشرون,46,33,سُورَة الأحْقَاف,4543, ربع الحزب (51),الجزء السادس والعشرون
ويوم يعرض الذين كفروا على النار أليس هذا بالحق قالوا بلى وربنا قال فذوقوا العذاب بما كنتم تكفرون .  سُورَة الأحْقَاف  آية 34,46,34,سُورَة الأحْقَاف,4544, ربع الحزب (51),الجزء السادس والعشرون,46,34,سُورَة الأحْقَاف,4544, ربع الحزب (51),الجزء السادس والعشرون
فاصبر كما صبر أولوا العزم من الرسل ولا تستعجل لهم كأنهم يوم يرون ما يوعدون لم يلبثوا إلا ساعة من نهار بلاغ فهل يهلك إلا القوم الفاسقون .  سُورَة الأحْقَاف  آية 35,46,35,سُورَة الأحْقَاف,4545, ربع الحزب (51),الجزء السادس والعشرون,46,35,سُورَة الأحْقَاف,4545, ربع الحزب (51),الجزء السادس والعشرون
الذين كفروا وصدوا عن سبيل الله أضل أعمالهم .  سُورَة مُحَمَد   آية 1,47,1,سُورَة مُحَمَد ,4546, ربع الحزب (51),الجزء السادس والعشرون,47,1,سُورَة مُحَمَد ,4546, ربع الحزب (51),الجزء السادس والعشرون
والذين آمنوا وعملوا الصالحات وآمنوا بما نزل على محمد وهو الحق من ربهم كفر عنهم سيئاتهم وأصلح بالهم .  سُورَة مُحَمَد   آية 2,47,2,سُورَة مُحَمَد ,4547, ربع الحزب (51),الجزء السادس والعشرون,47,2,سُورَة مُحَمَد ,4547, ربع الحزب (51),الجزء السادس والعشرون
ذلك بأن الذين كفروا اتبعوا الباطل وأن الذين آمنوا اتبعوا الحق من ربهم كذلك يضرب الله للناس أمثالهم .  سُورَة مُحَمَد   آية 3,47,3,سُورَة مُحَمَد ,4548, ربع الحزب (51),الجزء السادس والعشرون,47,3,سُورَة مُحَمَد ,4548, ربع الحزب (51),الجزء السادس والعشرون
فإذا لقيتم الذين كفروا فضرب الرقاب حتى إذا أثخنتموهم فشدوا الوثاق فإما منا بعد وإما فداء حتى تضع الحرب أوزارها ذلك ولو يشاء الله لانتصر منهم ولكن ليبلو بعضكم ببعض والذين قتلوا في سبيل الله فلن يضل أعمالهم .  سُورَة مُحَمَد   آية 4,47,4,سُورَة مُحَمَد ,4549, ربع الحزب (51),الجزء السادس والعشرون,47,4,سُورَة مُحَمَد ,4549, ربع الحزب (51),الجزء السادس والعشرون
سيهديهم ويصلح بالهم .  سُورَة مُحَمَد   آية 5,47,5,سُورَة مُحَمَد ,4550, ربع الحزب (51),الجزء السادس والعشرون,47,5,سُورَة مُحَمَد ,4550, ربع الحزب (51),الجزء السادس والعشرون
ويدخلهم الجنة عرفها لهم .  سُورَة مُحَمَد   آية 6,47,6,سُورَة مُحَمَد ,4551, ربع الحزب (51),الجزء السادس والعشرون,47,6,سُورَة مُحَمَد ,4551, ربع الحزب (51),الجزء السادس والعشرون
يا أيها الذين آمنوا إن تنصروا الله ينصركم ويثبت أقدامكم .  سُورَة مُحَمَد   آية 7,47,7,سُورَة مُحَمَد ,4552, ربع الحزب (51),الجزء السادس والعشرون,47,7,سُورَة مُحَمَد ,4552, ربع الحزب (51),الجزء السادس والعشرون
والذين كفروا فتعسا لهم وأضل أعمالهم .  سُورَة مُحَمَد   آية 8,47,8,سُورَة مُحَمَد ,4553, ربع الحزب (51),الجزء السادس والعشرون,47,8,سُورَة مُحَمَد ,4553, ربع الحزب (51),الجزء السادس والعشرون
ذلك بأنهم كرهوا ما أنزل الله فأحبط أعمالهم .  سُورَة مُحَمَد   آية 9,47,9,سُورَة مُحَمَد ,4554, ربع الحزب (51),الجزء السادس والعشرون,47,9,سُورَة مُحَمَد ,4554, ربع الحزب (51),الجزء السادس والعشرون
أفلم يسيروا في الأرض فينظروا كيف كان عاقبة الذين من قبلهم دمر الله عليهم وللكافرين أمثالها .  سُورَة مُحَمَد   آية 10,47,10,سُورَة مُحَمَد ,4555, ربع الحزب (51),الجزء السادس والعشرون,47,10,سُورَة مُحَمَد ,4555, ربع الحزب (51),الجزء السادس والعشرون
ذلك بأن الله مولى الذين آمنوا وأن الكافرين لا مولى لهم .  سُورَة مُحَمَد   آية 11,47,11,سُورَة مُحَمَد ,4556, نصف الحزب (51),الجزء السادس والعشرون,47,11,سُورَة مُحَمَد ,4556, نصف الحزب (51),الجزء السادس والعشرون
